Link,Title
https://news.tvbs.com.tw/local/2420423,蘇花公路射槍打飛鼠　po網炫耀3男遭逮
https://news.tvbs.com.tw/local/2405803,蘇花公路男屍悲慘身世！工作慘遭竹聯幫凌虐　逼吃屎被打死棄屍
https://news.tvbs.com.tw/local/2404736,蘇花公路「棄屍案」新進展　遭陣頭毆打致死
https://news.tvbs.com.tw/local/2404393,蘇花公路男屍身分曝！遭同夥陣頭成員虐死　5犯嫌羈押禁見
https://news.tvbs.com.tw/local/2386348,他殺？蘇花公路無名屍　生前曾受撞擊
https://news.tvbs.com.tw/local/2386208,不排除他殺！蘇花公路驚見臉腐爛男屍　研判撞擊內出血致死
https://news.tvbs.com.tw/local/2380132,蘇花公路驚見「爛臉男屍」　身分不明初估死亡至少3天
https://news.tvbs.com.tw/local/2323485,蘇花遇「幽靈車」司機嚇壞急煞　驚險瞬間曝
https://news.tvbs.com.tw/life/2301632,落石從天降！開蘇花回家　慘遭巨石砸中
https://news.tvbs.com.tw/local/2301486,大雨釀禍！蘇花公路落石砸中小客車　駕駛「雙腿骨折」送醫
https://news.tvbs.com.tw/local/2284271,真相逆轉？新澳隧道肇事車「超速又超載」　司機20萬交保
https://news.tvbs.com.tw/local/2283892,新澳隧道連環撞！砂石車駕駛、公司神隱　死者女兒批：誠意在哪
https://news.tvbs.com.tw/entertainment/2283533,新澳隧道「撞飛重機騎士」　砂石車會賠償？陳為民狠酸：不要臉最大
https://news.tvbs.com.tw/local/2282776,新澳隧道16車連撞！1死11輕重傷　救護車送不完只能躺地等
https://news.tvbs.com.tw/local/2282964,驚魂！3韓國男來台自駕遇新澳隧道嚴重車禍　受傷送醫
https://news.tvbs.com.tw/local/2282869,有片／新澳隧道車禍1死11傷　砂石車驚悚追撞影像曝
https://news.tvbs.com.tw/local/2231524,台鐵沒開！颱風天不畏風雨　男偷機車北返
https://news.tvbs.com.tw/local/2147158,稱「為保護妻兒」！行車糾紛　男竟對空鳴槍
https://news.tvbs.com.tw/life/2113497,控對方逼車轎車追到地磅站　2男持鐵棍砸貨車
https://news.tvbs.com.tw/local/2092926,路況不熟？旁有便道　疑未注意偏離撞護欄
https://news.tvbs.com.tw/local/2092463,租車遊台灣「魂斷蘇花公路」　西班牙男載家人自撞1死3傷
https://news.tvbs.com.tw/local/2074650,出隧道閃避不及 砂石車連撞2車蘇花塞爆
https://news.tvbs.com.tw/life/2067565,不老騎士挑戰蘇花公路　99歲爺爺4度參加信心滿滿
https://news.tvbs.com.tw/life/2038739,太慢？蘇花仁水隧道提速　2/18起變60km/h
https://news.tvbs.com.tw/local/2038688,18日蘇花改仁水隧道 將提高限速60公里
https://news.tvbs.com.tw/local/2028800,春節疏運結束　蘇花公路大清水隧道2/1重啟管制
https://news.tvbs.com.tw/life/2027088,最後2天會更塞！蘇花北上湧現車龍　交管警被遊客車撞
https://news.tvbs.com.tw/local/2026851,變大型停車場！蘇花北上路段塞爆　交管警驚傳被遊客車撞
https://news.tvbs.com.tw/life/2026205,注意路況！蘇花北上車潮提前湧現　國1台南6車追撞塞爆
https://news.tvbs.com.tw/life/2022679,春節10天連假開跑！蘇花改天沒亮就現車龍　大車管制看這
https://news.tvbs.com.tw/politics/2018511,通車了！隧道搶修完成　蘇花公路傍晚開通
https://news.tvbs.com.tw/life/2018515,蘇花公路搶通了！搶修4天終開放　每日「管制時段」曝光
https://news.tvbs.com.tw/life/2018476,蘇花大清水隧道坍方嚴重　「蜘蛛人」吊掛刷坡認很震撼
https://news.tvbs.com.tw/politics/2018324,發紅包慰勞！　蘇揆視察蘇花：儘速修復道路
https://news.tvbs.com.tw/life/2018006,大清水隧道拚明搶通　最快1/19開放通行
https://news.tvbs.com.tw/life/2017853,蘇花搶通！明下午5時「分時段通車」　完全通行時間曝
https://news.tvbs.com.tw/life/2017630,深夜連2震！不影響蘇花搶修　工務段：15日搶通
https://news.tvbs.com.tw/life/2017694,蘇花坍方沒路走！明海象不佳僅1快輪　這時間前得報到
https://news.tvbs.com.tw/life/2017545,蘇花公路最新搶修進度曝！接駁航班時間、搭乘地點看這
https://news.tvbs.com.tw/local/2017214,已清1/2土方！「無落石續掉」　蘇花15日搶通
https://news.tvbs.com.tw/life/2016962,蘇花中斷海運支援宜花車潮疏運　遊客：特別的體驗
https://news.tvbs.com.tw/life/2016764,蔬果運送得繞路！時間多7小時　農民憂變質
https://news.tvbs.com.tw/life/2016739,已清1/3土方！「無落石續掉」蘇花15日如期搶通
