	cluster	feature	feature_idx	select_count	select_rate	beta_n	beta_mean	beta_se	beta_mean_minus_se	beta_mean_plus_se
84	0	x136	126	50	1.0	50	0.0009791418390991222	1.579024793083956e-05	0.0009633515911682826	0.0009949320870299618
85	0	x154	142	50	1.0	50	0.0009178317914756537	1.4392925434657726e-05	0.000903438866040996	0.0009322247169103114
86	0	x438	345	50	1.0	50	0.0007971189555448801	1.5303781920493244e-05	0.0007818151736243868	0.0008124227374653733
87	0	x23	20	50	1.0	50	-0.0009441079206305599	1.5631167395688395e-05	-0.0009597390880262482	-0.0009284767532348715
88	0	x54	48	50	1.0	50	-0.0012890186557875732	1.430501806355547e-05	-0.0013033236738511287	-0.0012747136377240177
89	0	x4	3	50	1.0	50	-0.00132288511725418	1.681374923847859e-05	-0.0013396988664926587	-0.0013060713680157015
90	0	x226	200	50	1.0	50	-0.0016234830364742412	1.6646317218085468e-05	-0.0016401293536923267	-0.0016068367192561557
91	0	x384	304	50	1.0	50	-0.0016728912061751567	1.7516614417938104e-05	-0.0016904078205930949	-0.0016553745917572186
92	0	x472	369	50	1.0	50	-0.001777211335489129	1.5274895822844405e-05	-0.0017924862313119733	-0.0017619364396662847
93	0	x271	220	50	1.0	50	-0.0018585126293961182	1.7132497698603573e-05	-0.001875645127094722	-0.0018413801316975145
94	0	x113	103	50	1.0	50	-0.001877044374614151	1.6118604929445935e-05	-0.001893162979543597	-0.001860925769684705
95	0	x15	12	50	1.0	50	-0.0018914477918945832	1.615749728504077e-05	-0.001907605289179624	-0.0018752902946095424
96	0	x433	340	50	1.0	50	-0.0019317782205066213	1.7728330629783934e-05	-0.0019495065511364053	-0.0019140498898768373
97	0	x146	135	50	1.0	50	-0.0019393160145058882	1.4616675993114459e-05	-0.001953932690499003	-0.0019246993385127738
98	0	x391	311	50	1.0	50	-0.001943718859922748	1.8120587338067643e-05	-0.0019618394472608156	-0.0019255982725846802
99	0	x387	307	50	1.0	50	-0.002026740167738025	1.5363571277855572e-05	-0.0020421037390158806	-0.002011376596460169
100	0	x460	363	50	1.0	50	-0.0020547137095165736	1.4417508036958506e-05	-0.002069131217553532	-0.002040296201479615
101	0	x292	239	50	1.0	50	-0.0020994982514488695	1.5880565150760714e-05	-0.00211537881659963	-0.002083617686298109
102	0	x527	406	50	1.0	50	-0.002207589406676933	1.7403108622988282e-05	-0.002224992515299921	-0.0021901862980539446
103	0	x576	444	50	1.0	50	-0.002240108812921069	1.8004920004871814e-05	-0.002258113732925941	-0.0022221038929161976
104	0	x135	125	50	1.0	50	-0.002252101770363728	1.843250912043933e-05	-0.0022705342794841674	-0.0022336692612432885
105	0	x3	2	50	1.0	50	-0.002334794999369983	1.5044831440483813e-05	-0.0023498398308104667	-0.002319750167929499
106	0	x209	185	50	1.0	50	-0.002446032725160008	1.568458693384633e-05	-0.0024617173120938542	-0.0024303481382261616
107	0	x188	171	50	1.0	50	-0.002556960839823698	1.893385522763871e-05	-0.002575894695051337	-0.0025380269845960593
108	0	x85	77	50	1.0	50	-0.002592917108382041	1.8081753549265333e-05	-0.002610998861931306	-0.0025748353548327757
109	0	x128	118	50	1.0	50	-0.002802914345517255	1.5980392005905397e-05	-0.0028188947375231603	-0.00278693395351135
110	0	x148	137	50	1.0	50	-0.002956011364910112	1.8000204382168278e-05	-0.00297401156929228	-0.0029380111605279437
111	0	x572	440	50	1.0	50	-0.003029693961054972	1.8931650587803393e-05	-0.0030486256116427756	-0.0030107623104671686
112	0	x91	82	50	1.0	50	-0.003130545633408342	1.7436926924491366e-05	-0.003147982560332833	-0.003113108706483851
113	0	x90	81	50	1.0	50	-0.0032340431820301156	1.1366390911470538e-05	-0.003245409572941586	-0.0032226767911186453
114	0	x317	259	50	1.0	50	-0.003238581899311875	2.018425251318576e-05	-0.0032587661518250605	-0.0032183976467986893
115	0	x580	448	50	1.0	50	-0.003275564100026107	1.7153762542188837e-05	-0.003292717862568296	-0.003258410337483918
116	0	x583	451	50	1.0	50	-0.0033542866127350946	1.6532624850975226e-05	-0.00337081923758607	-0.0033377539878841193
117	0	x249	209	50	1.0	50	-0.0034353534481523164	1.713580692598636e-05	-0.0034524892550783027	-0.00341821764122633
118	0	x550	418	50	1.0	50	-0.003523698663117797	1.791034202462633e-05	-0.003541609005142423	-0.0035057883210931704
119	0	x332	267	50	1.0	50	-0.0035911033841851923	1.7358973104511506e-05	-0.0036084623572897037	-0.003573744411080681
120	0	x118	108	50	1.0	50	-0.0036424940872026275	1.4858883288934703e-05	-0.003657352970491562	-0.003627635203913693
121	0	x79	71	50	1.0	50	-0.0036426029712271542	1.8638892095399183e-05	-0.0036612418633225536	-0.003623964079131755
122	0	x414	323	50	1.0	50	-0.0036708145485931953	1.6364756421585075e-05	-0.0036871793050147804	-0.00365444979217161
123	0	x280	228	50	1.0	50	-0.003832123762664534	1.7897476365086688e-05	-0.0038500212390296207	-0.0038142262862994477
124	0	x528	407	50	1.0	50	-0.003890245722989892	1.6255300251805358e-05	-0.003906501023241697	-0.0038739904227380866
125	0	x38	35	50	1.0	50	-0.004148803504731627	1.6233879477077904e-05	-0.004165037384208705	-0.004132569625254549
126	0	x9	7	50	1.0	50	-0.004154292265423613	1.924519558331933e-05	-0.004173537461006933	-0.0041350470698402935
127	0	x49	45	50	1.0	50	-0.0041997487362295275	1.5590201834645244e-05	-0.004215338938064173	-0.004184158534394882
128	0	x446	353	50	1.0	50	-0.004338010148633988	1.595086163949498e-05	-0.0043539610102734825	-0.004322059286994493
129	0	x581	449	50	1.0	50	-0.004661487715457754	1.8551633513053295e-05	-0.0046800393489708075	-0.004642936081944701
130	0	x281	229	50	1.0	50	-0.004679985038020587	1.500739074626202e-05	-0.004694992428766849	-0.004664977647274325
131	0	x18	15	50	1.0	50	-0.004992306887541558	2.01172182195651e-05	-0.005012424105761123	-0.004972189669321993
132	0	x318	260	50	1.0	50	-0.005297585526683186	1.6170994292055715e-05	-0.005313756520975242	-0.00528141453239113
133	0	x420	328	50	1.0	50	-0.005794231712111936	1.5009656210976889e-05	-0.005809241368322913	-0.005779222055900959
134	0	x36	33	50	1.0	50	-0.005999214278850602	1.5801614729270454e-05	-0.006015015893579872	-0.005983412664121331
135	0	x200	177	50	1.0	50	-0.006169240652337744	1.6350562409142645e-05	-0.006185591214746887	-0.006152890089928601
136	0	x541	409	50	1.0	50	-0.006306468454877628	1.575144225066337e-05	-0.006322219897128291	-0.006290717012626964
137	0	x512	396	50	1.0	50	-0.006396127756352708	1.8098292926579164e-05	-0.006414226049279287	-0.0063780294634261285
138	0	x282	230	50	1.0	50	-0.007172116824431163	1.876277312909425e-05	-0.007190879597560257	-0.007153354051302069
139	0	x313	258	50	1.0	50	-0.0072668883174558715	1.638768504201147e-05	-0.007283276002497883	-0.00725050063241386
140	0	x449	356	50	1.0	50	-0.007609035767414687	1.7788982715204794e-05	-0.007626824750129891	-0.007591246784699482
141	0	x474	371	50	1.0	50	-0.00764243573160633	1.4597918086663819e-05	-0.007657033649692994	-0.007627837813519666
142	0	x88	79	50	1.0	50	-0.008115773829662568	1.707052596997119e-05	-0.00813284435563254	-0.008098703303692596
143	0	x324	265	50	1.0	50	-0.008361358173901596	1.2871668170665936e-05	-0.008374229842072261	-0.00834848650573093
144	0	x486	381	50	1.0	50	-0.008497970011275901	1.8100573571528593e-05	-0.00851607058484743	-0.008479869437704372
145	0	x274	223	50	1.0	50	-0.008590061569625268	1.6582645078729784e-05	-0.008606644214703998	-0.008573478924546539
146	0	x518	398	50	1.0	50	-0.0086087710551137	1.8751881738106425e-05	-0.008627522936851807	-0.008590019173375592
147	0	x30	27	50	1.0	50	-0.008824577373942022	2.320786208796932e-05	-0.008847785236029991	-0.008801369511854052
148	0	x578	446	50	1.0	50	-0.008890086183619602	1.486596270072771e-05	-0.00890495214632033	-0.008875220220918875
149	0	x390	310	50	1.0	50	-0.009332527695561916	1.7289295588783336e-05	-0.009349816991150698	-0.009315238399973133
150	0	x247	207	50	1.0	50	-0.010123130967673295	1.6317317163765035e-05	-0.01013944828483706	-0.01010681365050953
151	0	x144	133	50	1.0	50	-0.010382120929732327	1.9330841907537707e-05	-0.010401451771639866	-0.01036279008782479
152	0	x563	431	50	1.0	50	-0.011699613495815317	2.000269968285845e-05	-0.011719616195498175	-0.011679610796132459
153	0	x41	38	50	1.0	50	-0.011788159786036239	1.5301865953414388e-05	-0.011803461651989653	-0.011772857920082825
154	0	x103	93	50	1.0	50	-0.012069377029418661	1.2492015224940486e-05	-0.012081869044643602	-0.01205688501419372
155	0	x7	5	50	1.0	50	-0.026560587912532577	2.76647548406043e-05	-0.02658825266737318	-0.026532923157691974
156	0	x58	52	50	1.0	50	-0.027681219958679136	1.824809879072364e-05	-0.02769946805746986	-0.027662971859888412
157	0	x1	0	50	1.0	50	-0.030232567154686963	1.7142791407055835e-05	-0.03024970994609402	-0.030215424363279907
158	0	x141	131	50	1.0	50	-0.030615788028489934	1.712592325253149e-05	-0.030632913951742464	-0.030598662105237404
159	0	x203	180	49	0.98	49	0.0006715619083325264	1.6957009149122947e-05	0.0006546048991834034	0.0006885189174816493
160	0	x349	282	44	0.88	44	0.0006494034473866805	1.626960999842093e-05	0.0006331338373882597	0.0006656730573851014
161	0	x157	145	41	0.82	41	-0.0006168033347918437	1.5370624023429684e-05	-0.0006321739588152735	-0.000601432710768414
162	0	x177	163	24	0.48	24	-0.0005788800367913452	2.198804566164951e-05	-0.0006008680824529947	-0.0005568919911296957
163	0	x489	384	4	0.08	4	0.0006178693932473218	2.0860117129228442e-05	0.0005970092761180934	0.0006387295103765503
