	cluster	feature	feature_idx	select_count	select_rate	beta_n	beta_mean	beta_se	beta_mean_minus_se	beta_mean_plus_se
20	0	x92	83	50	1.0	50	0.002698254808189162	2.978629321467462e-05	0.0026684685149744873	0.0027280411014038368
21	0	x481	377	50	1.0	50	-0.0013329102031367707	2.75889548596188e-05	-0.0013604991579963894	-0.001305321248277152
22	0	x144	133	50	1.0	50	-0.002610327365473849	2.2716098122985042e-05	-0.002633043463596834	-0.002587611267350864
23	0	x582	450	50	1.0	50	-0.0026798795078086073	2.6181694729674995e-05	-0.002706061202538282	-0.0026536978130789323
24	0	x67	61	50	1.0	50	-0.0028610820914397998	2.847506725949887e-05	-0.0028895571586992986	-0.002832607024180301
25	0	x170	156	50	1.0	50	-0.004796378595402658	2.6192352256180567e-05	-0.0048225709476588385	-0.004770186243146478
26	0	x554	422	50	1.0	50	-0.005597779176094066	3.244966744995304e-05	-0.0056302288435440195	-0.005565329508644113
27	0	x15	12	50	1.0	50	-0.006530442039011257	2.4302009593565036e-05	-0.006554744048604822	-0.006506140029417692
28	0	x147	136	50	1.0	50	-0.010333939541744202	2.9591609577376073e-05	-0.010363531151321577	-0.010304347932166827
29	0	x551	419	50	1.0	50	-0.010340828311403432	2.7783285545520014e-05	-0.010368611596948952	-0.010313045025857913
30	0	x28	25	50	1.0	50	-0.01042125736670344	3.088899785931138e-05	-0.01045214636456275	-0.01039036836884413
31	0	x37	34	50	1.0	50	-0.011922528001519805	3.0027305788615802e-05	-0.01195255530730842	-0.01189250069573119
32	0	x369	300	50	1.0	50	-0.015505832774575116	2.9787381596178143e-05	-0.015535620156171295	-0.015476045392978938
33	0	x118	108	50	1.0	50	-0.01686769571597205	2.5709311526481722e-05	-0.01689340502749853	-0.01684198640444557
34	0	x431	338	50	1.0	50	-0.01863127167749365	2.7748590764231062e-05	-0.01865902026825788	-0.01860352308672942
35	0	x494	388	50	1.0	50	-0.01884864648133598	2.4485869492122467e-05	-0.018873132350828103	-0.01882416061184386
36	0	x117	107	50	1.0	50	-0.027950960585127135	2.830242174249333e-05	-0.027979263006869627	-0.027922658163384642
37	0	x103	93	50	1.0	50	-0.039204028941099554	3.196042309002186e-05	-0.03923598936418957	-0.039172068518009535
38	0	x557	425	50	1.0	50	-0.04630447211464096	2.616374620285318e-05	-0.046330635860843815	-0.04627830836843811
39	0	x36	33	50	1.0	50	-0.064318659885872	3.6913167566426355e-05	-0.06435557305343843	-0.06428174671830557
40	0	x96	87	50	1.0	50	-0.08526538452190786	3.431187787673899e-05	-0.0852996963997846	-0.08523107264403113
41	0	x287	234	50	1.0	50	-0.14595059627411489	2.6634473501702748e-05	-0.1459772307476166	-0.14592396180061318
42	1	x378	302	50	1.0	50	0.02755973288193328	2.1054450181404408e-05	0.027538678431751874	0.027580787332114685
43	1	x446	353	50	1.0	50	0.023313340687424553	1.6352874911510535e-05	0.02329698781251304	0.023329693562336065
44	1	x157	145	50	1.0	50	0.017033675689009896	1.846092271711788e-05	0.017015214766292776	0.017052136611727015
45	1	x21	18	50	1.0	50	0.015885163379811874	1.9055228808772178e-05	0.015866108151003103	0.015904218608620645
46	1	x224	198	50	1.0	50	0.015683318265218394	1.7101764774164876e-05	0.015666216500444228	0.01570042002999256
47	1	x431	338	50	1.0	50	0.015222099091227306	1.7114115913292517e-05	0.015204984975314013	0.0152392132071406
48	1	x585	453	50	1.0	50	0.014605983818422676	2.093083406077441e-05	0.014585052984361902	0.01462691465248345
49	1	x426	333	50	1.0	50	0.0139640046599206	1.7341543643046933e-05	0.013946663116277553	0.013981346203563646
50	1	x334	269	50	1.0	50	0.013203919598723328	1.831052780117172e-05	0.013185609070922156	0.013222230126524499
51	1	x478	375	50	1.0	50	0.013003712116891357	1.9583507533053557e-05	0.012984128609358303	0.01302329562442441
52	1	x161	147	50	1.0	50	0.01105783167895614	1.6064609052483788e-05	0.011041767069903657	0.011073896288008624
53	1	x358	291	50	1.0	50	0.010869559573866256	1.4802823957963853e-05	0.010854756749908292	0.01088436239782422
54	1	x87	78	50	1.0	50	0.009780588744323462	1.7469060275946315e-05	0.009763119684047515	0.009798057804599409
55	1	x350	283	50	1.0	50	0.009211270902901863	1.5739055596644167e-05	0.009195531847305219	0.009227009958498508
56	1	x430	337	50	1.0	50	0.009126759463362673	1.8755047849388886e-05	0.009108004415513285	0.009145514511212061
57	1	x107	97	50	1.0	50	0.00907254021101283	1.7045536992329872e-05	0.0090554946740205	0.009089585748005159
58	1	x550	418	50	1.0	50	0.008166951937080754	1.537826345467339e-05	0.00815157367362608	0.008182330200535427
59	1	x56	50	50	1.0	50	0.007458102360230506	1.4889468314112466e-05	0.0074432128919163934	0.007472991828544619
60	1	x525	404	50	1.0	50	0.006739575275300423	1.6066527070101724e-05	0.006723508748230322	0.006755641802370525
