	cluster	feature	feature_idx	select_count	select_rate	beta_n	beta_mean	beta_se	beta_mean_minus_se	beta_mean_plus_se
143	1	x551	419	50	1.0	50	-0.002171945857222077	5.480344250263355e-06	-0.00217742620147234	-0.0021664655129718137
144	1	x85	77	50	1.0	50	-0.002430518079538083	6.404149034250318e-06	-0.0024369222285723336	-0.0024241139305038327
145	1	x500	393	50	1.0	50	-0.002929984555693771	8.159405818470599e-06	-0.0029381439615122416	-0.0029218251498753004
146	1	x419	327	50	1.0	50	-0.0029854479349056325	6.332391563810768e-06	-0.0029917803264694434	-0.0029791155433418217
147	1	x355	288	50	1.0	50	-0.004006953360045317	8.085130854804055e-06	-0.004015038490900121	-0.003998868229190513
148	1	x56	50	50	1.0	50	-0.004321284253478812	6.22697741372604e-06	-0.004327511230892538	-0.0043150572760650855
149	1	x112	102	50	1.0	50	-0.004538024477269891	5.725318506811078e-06	-0.004543749795776702	-0.00453229915876308
150	1	x103	93	50	1.0	50	-0.011511508941092784	6.395680249018585e-06	-0.011517904621341802	-0.011505113260843766
151	1	x287	234	50	1.0	50	-0.011907877356059677	6.831724161646416e-06	-0.011914709080221323	-0.011901045631898031
152	1	x28	25	50	1.0	50	-0.013806388641559562	6.73998290934422e-06	-0.013813128624468906	-0.013799648658650217
153	1	x36	33	50	1.0	50	-0.014216772306996212	6.710415077859148e-06	-0.014223482722074072	-0.014210061891918353
154	1	x420	328	50	1.0	50	-0.017552339570717522	7.696683004656674e-06	-0.01756003625372218	-0.017544642887712864
155	1	x117	107	50	1.0	50	-0.025509986019235247	7.945199825254995e-06	-0.025517931219060503	-0.02550204081940999
