Link,Title,Context,PublishTime
https://www.ettoday.net/news/20240404/2713205.htm,蘇花公路災情嚴重　傅崐萁：修復期恐逾2個月,,
https://www.ettoday.net/news/20240404/2713163.htm,大地震蘇花狂崩塌　他「飆速倒退」被巨石夾殺！30秒驚悚撞爛,,
https://www.ettoday.net/news/20240403/2713078.htm,強震奪命畫面曝！吉普車台8線遭落石擊中　54歲男當場死亡,,
https://www.ettoday.net/news/20240403/2712991.htm,地震過8小時「錦文隧道還卡一堆人」！網喊：已經算幸運了,,
https://www.ettoday.net/news/20240403/2713012.htm,落石砸車1死！匯德隧道前40民眾受困不願撤　亞泥派小巴救援,,
https://www.ettoday.net/news/20240403/2713013.htm,台鐵拚明天全線恢復行駛　宜花「加開10列區間快」,,
https://www.ettoday.net/news/20240403/2712388.htm,不斷更新／南機場公寓「樓梯斷裂」、花蓮社區牆崩裂　各地災情一覽,,
https://www.ettoday.net/news/20240403/2712971.htm,花蓮7.2地震與「能登地震」同類型！　日氣象廳：逆斷層型,,
https://www.ettoday.net/news/20240403/2712960.htm,快訊／花蓮強震釀9死！名單曝光　遊憩區、欣欣和仁礦區落石奪命,,
https://www.ettoday.net/news/20240403/2712868.htm,一堆人連假預計去花蓮！當地人勸「先別來」：把資源留給救難人員,,
https://www.ettoday.net/news/20240403/2712874.htm,快訊／7.2強震已7死！轎車駕駛被落石壓扁亡　得卡倫步道3死,,
https://finance.ettoday.net/news/2712841,因應地震東部鐵公路中斷　航港局公布台北快輪航班時間,,
https://www.ettoday.net/news/20240403/2712839.htm,快訊／7.2強震馳援花蓮　林右昌：鐵路4日凌晨可「單向搶通」,,
https://www.ettoday.net/news/20240403/2712832.htm,道路中斷衝擊花東農產運輸　農業部提供運費補貼,,
https://www.ettoday.net/news/20240403/2712813.htm,清明連假前夕「東部鐵公路中斷」　航港局協調台北快輪投入疏運,,
https://www.ettoday.net/news/20240403/2712814.htm,快訊／啟動海運搶救花蓮孤島　台北快輪下午開赴蘇澳港整備,,
https://www.ettoday.net/news/20240403/2712811.htm,快訊／賴清德1500親赴花蓮勘災　先前往天王星大樓了解救援進度,,
https://www.ettoday.net/news/20240403/2712763.htm,強震損壞花蓮連外道路！觀光署：旅客可向飯店要求退費或延期,,
https://www.ettoday.net/news/20240403/2712767.htm,快訊／傳8架F-16受損！　花蓮空軍基地成「強震受災戶」,,
https://www.ettoday.net/news/20240403/2712716.htm,東台灣7.2強震！基隆消防特搜隊集結　整備挺進花蓮救援,,
https://www.ettoday.net/news/20240403/2712725.htm,「台北搜救隊」先遣小組趕赴花蓮　遇「蘇花公路中斷」難進入災區,,
https://www.ettoday.net/news/20240403/2712717.htm,男環島遭落石砸傷！強震致「路面凸起」　救護人員下車徒步救援,,
https://travel.ettoday.net/article/2712695.htm,7.2強震「掀花蓮退房潮」　旅宿業者憂：4到6月沒人要來玩了,,
https://www.ettoday.net/news/20240403/2712706.htm,快訊／最新傷亡統計！規模7.2強震釀4死57傷　共933件災情通報,,
https://www.ettoday.net/news/20240403/2712700.htm,台鐵宜蘭＝台東今24時前停駛！王國材：明天首班車前搶通西線,,
https://www.ettoday.net/news/20240403/2712681.htm,空拍畫面曝！蘇花落石頻傳「道路封閉」　車輛動彈不得,,
https://www.ettoday.net/news/20240403/2712684.htm,花蓮鐵公路中斷！連58震阻搶修　王國材曝不樂觀：啟動海運接駁,,
https://www.ettoday.net/news/20240403/2712652.htm,彰化特搜隊待命赴花蓮救災　 王惠美提醒抗震保命三步驟,,
https://www.ettoday.net/news/20240403/2712642.htm,7.2地震！新北消防緊急集結百名人員　待命挺進花蓮救援,,
https://www.ettoday.net/news/20240403/2712574.htm,快訊／7.2強震釀落石！蘇花改2輛聯結車遭砸毀　1人死亡,,
https://www.ettoday.net/news/20240403/2712592.htm,7.2強震撼全台　陳建仁提醒民眾注意餘震：部會要確實掌握災情,,
https://www.ettoday.net/news/20240403/2712571.htm,衝擊清明疏運！強震重創蘇花路廊　蘇澳-崇德全線封閉,,
https://www.ettoday.net/news/20240403/2712484.htm,7.2強震！花蓮4棟大樓傾斜　太魯閣步道傳災情...多人遭砸傷受困,,
https://www.ettoday.net/news/20240403/2712531.htm,7.2地震狂搖！蘇花錦文隧道土石崩落　現場恐怖畫面曝光,,
https://www.ettoday.net/news/20240403/2712508.htm,挺進花蓮！北市特搜隊集結　4名先遣部隊已出發,,
https://www.ettoday.net/news/20240403/2712393.htm,快訊／蘇花路基消失！花蓮大清水隧道前整條路斷了,,
https://www.ettoday.net/news/20240403/2712362.htm,快訊／7.2強震！蘇花多部車遭落石砸中　傷亡不明,,
https://www.ettoday.net/news/20240328/2708736.htm,8+9跳陣頭一直錯！他慘被逼吞貓大便+麵包蟲　打死棄屍蘇花公路,,
https://www.ettoday.net/news/20240326/2707549.htm,蘇花改中仁隧道南向施工！4／8~6／30全天封閉　端午節不管制,,
https://www.ettoday.net/news/20240325/2706683.htm,蘇花公路驚見腐爛男屍　找出「馮」姓印章...身分仍待確認,,
https://www.ettoday.net/news/20240325/2706642.htm,酸傅崐萁推蘇花快條例　李昆澤引周星馳金句：球不是這樣踢的,,
https://www.ettoday.net/news/20240324/2706456.htm,蘇花公路斷崖發現男屍「腐爛蜷曲」　上衣印有海陸兩棲偵搜隊,,
https://www.ettoday.net/news/20240322/2705246.htm,清明連假22處省道易塞　蘇花路廊恐塞爆「狂堵20小時」,,
https://www.ettoday.net/news/20240318/2702570.htm,蘇花改匯德休憩區至崇德社區施工　3 ／21至22單線雙向機動交管,,
https://www.ettoday.net/news/20240315/2700878.htm,陳建仁證實　韓國瑜曾當面請託爭取花東交通建設,,
https://finance.ettoday.net/news/2697626,等不到兩岸團客禁令解除　「麗娜輪」賣到希臘了,,
https://www.ettoday.net/news/20240304/2693422.htm,警政署大掃黑！8千警搗破2125處黑幫據點　滅12改槍廠扣77黑槍,,
https://www.ettoday.net/news/20240229/2691420.htm,蘇花改中仁隧道北上施工！3／1至31全時段封閉　請改走舊蘇花,,
https://www.ettoday.net/news/20240228/2690795.htm,花蓮春節垃圾爆增33% ！縣府攜手台泥加強去化　解決堆置問題,,
https://www.ettoday.net/news/20240224/2688250.htm,竹聯信堂逼老實求職男吃屎　虐死棄屍蘇花公路！5人遭收押,,
https://www.ettoday.net/news/20240223/2687932.htm,蘇花公路男屍案！竟是8+9陣頭動作不熟　「害一直重來」被5人打死,,
https://www.ettoday.net/news/20240213/2676358.htm,蘇花改試辦「白牌機車」通行！最快7月上路　春節、連假擬不開放,,
https://www.ettoday.net/news/20240210/2681275.htm,蘇花公路湧現初一走春車潮　3廟宇周邊路段易塞,,
https://www.ettoday.net/news/20240209/2680969.htm,中仁隧道北上施工2 ／19至29日間封閉　外加每周3天夜間封閉,,
https://www.ettoday.net/news/20240207/2679968.htm,春節連假明登場！雙鐵旅次破千萬　高鐵初三運量創通車第3高,,
https://www.ettoday.net/news/20240202/2676812.htm,中仁隧道北上施工2／5日間封閉管制　2／6~25停工可通行,,
https://www.ettoday.net/news/20240201/2676170.htm,不排除他殺！蘇花公路無名男屍　四肢內出血過量休克致死,,
https://www.ettoday.net/news/20240127/2672454.htm,他蘇花公路拾荒「找到無名男屍」　臉部已明顯腐爛,,
https://www.ettoday.net/news/20240124/2670858.htm,長到40歲「台人沒去過花蓮」　他也+1：都去過日本了,,
https://www.ettoday.net/news/20240124/2670472.htm,春節蘇花路廊全攻略！2順暢時段曝　離峰行駛抽福袋,,
https://www.ettoday.net/news/20240108/2659783.htm,轎車蘇花公路右側超車！前方「車道縮減」　直撞護欄再衝山壁,,
https://www.ettoday.net/news/20231231/2654612.htm,元旦收假！6大城際省道「最塞時段」出爐　蘇花北上恐龜速9小時,,
https://www.ettoday.net/news/20231226/2651182.htm,蘇花中仁隧道北向1／2至2／2日間封閉   每周3天夜間也管制3小時,,
https://www.ettoday.net/news/20231221/2647791.htm,賴清德：遺憾「花蓮國」被政治私心耽擱　願推地熱鑽井計畫,,
https://www.ettoday.net/news/20231221/2647867.htm,宜蘭立委選情緊繃　陳俊宇「黃金交叉」衝組織反制藍營文宣戰,,
https://www.ettoday.net/news/20231221/2647842.htm,賴清德今啟動環島造勢　首場拋4帖交通藥方：高鐵延伸宜蘭,,
https://www.ettoday.net/news/20231221/2647744.htm,快訊／賴清德頂12度低溫冒雨造勢　首拋高鐵延伸宜蘭,,
https://www.ettoday.net/news/20231220/2647298.htm,元旦跨年迎曙光！22省公路易塞　蘇花公路恐連塞9小時,,
https://www.ettoday.net/news/20231211/2641173.htm,蘇花改蘇澳-和平段路面檢測施工　13日分時段封閉施工交管,,
https://www.ettoday.net/news/20231211/2640841.htm,藍營花蓮造勢5萬人力挺！侯友宜：實現花東重大交通建設,,
https://www.ettoday.net/news/20231205/2636640.htm,新澳隧道16車「連環撞40秒」1死12傷　砂石車超速又超載司機起訴,,
https://www.ettoday.net/news/20231128/2632077.htm,控蕭美琴阻擋花蓮交通建設　國民黨團秀資料：為當地鄉親感到不值,,
https://www.ettoday.net/news/20231128/2631944.htm,蘇花改中仁隧道北向施工　12／2至12／29日間道路封閉管制,,
https://www.ettoday.net/news/20231126/2630954.htm,百名重機族包圍交部！怒喊「開放上國道、停機車格」：別車種歧視,,
https://www.ettoday.net/news/20231119/2626310.htm,男獨攀蘇花山壁受困！未攜裝備「上下不得」　警消攻頂救援,,
https://www.ettoday.net/news/20231111/2620541.htm,蘇花東澳南澳段落石砸人車　轎車男駕駛雙腿開放性骨折受困,,
https://www.ettoday.net/news/20231111/2620535.htm,快訊／蘇花公路「巨大落石」凌晨砸車　駕駛受困,,
https://www.ettoday.net/news/20231109/2619102.htm,蘇花中仁隧道北上施工　11／13至12／1日間道路封閉管制,,
https://star.ettoday.net/news/2615364,李國毅11部作品推薦！出道17年什麼角色都演　新劇與蔡淑臻大談姐弟戀,,
https://www.ettoday.net/news/20231102/2614784.htm,運安會籲公布「高違規遊覽車」黑名單　公路局：檢討更精進,,
https://www.ettoday.net/news/20231102/2614441.htm,遊覽車超速奪命！運安會調查明年4月出爐　要求公布高違規黑名單,,
https://www.ettoday.net/news/20231027/2610980.htm,大型車肇事「4天內奪5命」！交部將嚴管　召訓高風險駕駛,,
https://www.ettoday.net/news/20231026/2610366.htm,新澳隧道連環撞釀1死11傷　砂石車公司負責人與肇事駕駛聲明致歉,,
https://www.ettoday.net/news/20231026/2610078.htm,蘇花路廊中仁隧道北向施工　10 ／30至11 ／3日間道路封閉管制,,
https://www.ettoday.net/news/20231025/2609761.htm,砂石車肇事駕駛吊銷駕照　稱沒超速遭檢方打臉！公路局：GPS紀錄,,
https://www.ettoday.net/news/20231025/2609736.htm,獨／奪命砂石車超速又超載　公路局開鍘！罰公司9萬、扣車牌3個月,,
https://www.ettoday.net/news/20231025/2609659.htm,快訊／新澳隧道連環撞釀1死！砂石車超速+超載　肇事司機20萬交保,,
https://www.ettoday.net/news/20231025/2609583.htm,打臉公路局！新澳隧道肇事砂石車超速+超載　沒剎車撞15秒才停,,
https://www.ettoday.net/news/20231025/2609446.htm,砂石車新澳隧道連撞害命！駕駛、公司無良神隱　死者女兒怒了,,
https://www.ettoday.net/news/20231025/2609430.htm,赴醫院見病危妻最後一面！新澳隧道遇死劫　女兒慟：爸媽一起走,,
https://www.ettoday.net/news/20231025/2609354.htm,肇事駕駛超速9次！遊覽車公司竟列甲等　交長：檢討評鑑和課責業者,,
https://www.ettoday.net/news/20231025/2609191.htm,砂石車肇事釀重大事故！未注意前車情況　交長：重大違規將召訓,,
https://www.ettoday.net/news/20231024/2609048.htm,新澳隧道通車！公路局初步調查：砂石車未超速「GPS時速40km以下」,,
https://www.ettoday.net/news/20231024/2609008.htm,職業駕駛頻傳超速釀重大車禍奪命　學者：建立淘汰機制,,
https://www.ettoday.net/news/20231023/2608114.htm,找到人了！舊蘇花騎士「墜50米邊坡」哀聲求救　消防花3hrs救起,,
https://www.ettoday.net/news/20231023/2607954.htm,快訊／舊蘇花騎士自摔…消防到場「人卻消失」！疑摔落邊坡救援中,,
https://www.ettoday.net/news/20231021/2606807.htm,全台最難！自行車登山王挑戰賽10 ／27登場　多路段交管,,
https://star.ettoday.net/news/2606544,阿亮帶鮮肉衝哈林房間！帶隊單車環法預言成真？,,
https://www.ettoday.net/news/20231007/2598138.htm,太魯閣「東西橫貫公路牌樓」換新裝回來了！　49年前原樣整修完成,,
https://www.ettoday.net/news/20230929/2592673.htm,中秋連假首日「交通量擠1.4倍」　交長：6長遠計畫全面改善,,
https://www.ettoday.net/news/20230922/2587940.htm,蘇花中仁隧道施工！9／26~27北上道路封閉　改行台9丁,,
https://www.ettoday.net/news/20230911/2579690.htm,蘇花改中仁隧道刨除路面　9／14起北上管制持續至11月底,,
https://www.ettoday.net/news/20230902/2574118.htm,海葵威脅！北橫台7線封路　8公路明天不排除預警性封閉,,
https://www.ettoday.net/news/20230902/2573925.htm,海葵暴風圈進逼！北橫公路今午起預警封路　15處路段警戒,,
https://www.ettoday.net/news/20230901/2573615.htm,海葵颱風來襲！明晚到周日風雨最猛　16條公路不排除預警封閉,,
https://www.ettoday.net/news/20230815/2561364.htm,猛撞瞬間影片曝！聯結車煞不住　東澳隧道內5車連撞釀6傷,,
https://www.ettoday.net/news/20230815/2561284.htm,重啟「花東快」評估　規劃全長173.7公里...盼銜接「蘇花安」,,
https://www.ettoday.net/news/20230815/2561145.htm,快訊／台9線東澳隧道5車連撞釀3傷　蘇澳⇄東澳緊急雙向封閉,,
https://www.ettoday.net/news/20230806/2555161.htm,豪雨重創南投第3天　台中特搜大隊前進救災最新畫面曝,,
https://www.ettoday.net/news/20230806/2555146.htm,搜救犬出動！台中特搜隊馳援南投仁愛　協尋找到罹難者,,
https://www.ettoday.net/news/20230725/2546738.htm,杜蘇芮來襲「交通異動懶人包」！6航班取消或延誤、8路段不排除封閉,,
https://finance.ettoday.net/news/2544037,中古透天總價1000萬內　青壯「脫北者」也跑來花蓮移居,,
https://travel.ettoday.net/article/2527225.htm,手作清冰吃的是回憶！宜蘭50年老冰店「紅豆雞蛋牛奶」是招牌,,
https://finance.ettoday.net/news/2523190,蘇登環、洪郁航與周和平當選航海有功人員　蘇育文等模範航港人員,,
https://www.ettoday.net/news/20230612/2518515.htm,蘇花公路轎車打滑衝對向撞砂石車！車頭全毀...交管1小時恢復,,
https://www.ettoday.net/news/20230609/2516654.htm,不爽被按喇叭超車！他蘇花公路上怒攔車　下秒拔「自製獵槍」開槍,,
https://www.ettoday.net/news/20230609/2516518.htm,端午連假蘇花公路南北車流最高峰曝！　行車攻略看這裡,,
https://www.ettoday.net/news/20230606/2514496.htm,端午「24處地雷公路」出爐　連假首日最塞！蘇花公路料連堵9小時,,
https://www.ettoday.net/news/20230604/2513072.htm,探訪秘境烏岩角無人沙灘滑倒　新北男右手腕骨折變形送醫,,
https://www.ettoday.net/news/20230525/2506418.htm,蘇花路廊南澳路段施工　5 ／25至6 ／15日間單線雙向機動管制,,
https://www.ettoday.net/news/20230517/2501083.htm,快訊／台9線和平段大貨車自撞　蘇花公路南下道路封閉中,,
https://www.ettoday.net/news/20230511/2497057.htm,蘇花改東澳隧道施工！5／17至19入夜行車管制　改道行駛台9丁,,
https://www.ettoday.net/news/20230421/2483817.htm,台9線蘇花東澳至南澳段標線施工　4 ／25～5／8機動封閉,,
https://speed.ettoday.net/news/2481990,機車走蘇花改無望？公路總局「防護較弱」婉拒　網噴重機比較好？,,
https://www.ettoday.net/news/20230417/2480767.htm,中部第一！中市消防特搜大隊通過認證　加入國際人道救援國家隊,,
https://www.ettoday.net/news/20230410/2476400.htm,蘇花公路嚴重車禍事故！小客車撞水泥路墩「1死1命危2傷」,,
https://www.ettoday.net/news/20230405/2473134.htm,連假最後收假日！掃墓及北返車潮湧現　「14處易塞省公路出爐」,,
https://www.ettoday.net/news/20230404/2472789.htm,蘇花北上車潮午後湧現！明日達最高峰　公路總局曝易塞路段,,
https://www.ettoday.net/news/20230403/2472454.htm,蘇花北向車潮開始了！這2天達尖峰　機動實施「雙線單線輪放」,,
https://www.ettoday.net/news/20230401/2471553.htm,明天仍會塞！12條易塞省公路出爐　「國道客運仍有逾7成空位」,,
https://www.ettoday.net/news/20230401/2471492.htm,塞到晚上8點！蘇花公路車流超負荷　「車卡服務區1小時開不出來」,,
https://www.ettoday.net/news/20230401/2471373.htm,快訊／往花蓮超崩潰！國5凌晨堵到白天　蘇花「雙塞」變停車場,,
https://www.ettoday.net/news/20230401/2471349.htm,連假首日湧現車潮！省道易塞地雷路段出爐　台9線難逃塞車,,
https://www.ettoday.net/news/20230325/2466548.htm,清明5天連假！全台23處地雷省道出爐　「蘇花路廊恐狂塞18小時」,,
https://www.ettoday.net/news/20230309/2455917.htm,蘇花大清水明隧道施工後延　取消3 ／10上午9~11時道路封閉,,
https://www.ettoday.net/news/20230309/2455414.htm,蘇花大清水明隧道立棚架放橫樑　3／10上午9～11時封閉,,
https://www.ettoday.net/news/20230219/2443852.htm,引擎室突冒煙起火！蘇花公路「火燒車」駕駛急逃車頭燒毀,,
https://www.ettoday.net/news/20230217/2442425.htm,拼湊太魯閣歷史！太管處新書發表　耆老現身述說當年事,,
https://www.ettoday.net/news/20230216/2441796.htm,228連假玩4天！24處地雷省道必塞　「蘇花公路北上恐連塞10小時」,,
https://www.ettoday.net/news/20230214/2439884.htm,蘇花打滑自撞隧道壁！自小客失控「再撞對向車」　2男受傷,,
https://www.ettoday.net/news/20230210/2437793.htm,蘇花仁水隧道2 ／18起限速提高至60km　2端洞口250m維持原速限,,
https://www.ettoday.net/news/20230209/2437352.htm,用路人注意！蘇花改仁水隧道2／18起速限提高到60公里,,
https://www.ettoday.net/news/20230209/2436910.htm,里民活動卻生離死別！遊覽車蘇花公路自撞山壁6死案判刑定讞,,
https://www.ettoday.net/news/20230207/2435233.htm,直擊！行政院閣員蹺班泡湯　頻搭公務車玩樂報公帳,,
https://www.ettoday.net/news/20230130/2430296.htm,崩塌蘇花公路大清水段加固邊坡　2／1起「連24天管制通行」,,
https://star.ettoday.net/news/2429176,年假北返車潮塞爆！　無尊「花蓮到台北開7hr」累倒：開到暈車,,
https://www.ettoday.net/news/20230126/2428759.htm,民進黨中生代接任未必有利　蘇揆力薦王國材留任交長拆未爆彈,,
https://www.ettoday.net/news/20230122/2427580.htm,初一走春3廟宇周邊易塞　蘇花湧車潮「蘇澳到崇德要開2小時」,,
https://www.ettoday.net/news/20230122/2427550.htm,國道5路段塞爆！國1南下新竹「紫爆」時速不到20　雪隧恐堵到天黑,,
https://www.ettoday.net/news/20230121/2427401.htm,走春潮初一湧現！9處省公路易塞　「客運仍有逾7成空位可搭」,,
https://www.ettoday.net/news/20230119/2426706.htm,「敗選當夜總統二度慰留」　蘇貞昌曝心境：堅此百忍、頂住笑罵,,
https://www.ettoday.net/news/20230119/2426593.htm,快訊／蘇貞昌再度請辭　「請總統儘速指派新的閣揆」,,
https://www.ettoday.net/news/20230116/2424361.htm,強冷氣團襲台！明晨不到10°C　春節「2波冷空氣來襲」最冷時段曝,,
https://www.ettoday.net/news/20230116/2423888.htm,「忍住辛苦、頂住責罵」　蘇貞昌：閒言碎語不重要！民調起伏不放心上,,
https://www.ettoday.net/news/20230116/2423804.htm,蘇花大清水隧道搶通！分時段通行夜間封閉 　1／19後不管制,,
https://www.ettoday.net/news/20230115/2423540.htm,快訊／蘇花公路搶通了！大清水隧道開放通行　「管制時段」出爐,,
https://finance.ettoday.net/news/2423474,蘇花公路坍方海運緊急疏運今日完成任務　載客839人、車輛441輛,,
https://www.ettoday.net/news/20230115/2423412.htm,蘇花公路今17時搶通「最新進度」曝！防護復建工程4月完工,,
https://www.ettoday.net/news/20230115/2423341.htm,搶修蘇花大清水隧道！碎裂2巨石　今17時搶通後3天仍有管制,,
https://www.ettoday.net/news/20230114/2423050.htm,蘇花公路明下午5時搶通！每天管制3時段通行　夜間封路不開放,,
https://www.ettoday.net/news/20230114/2422931.htm,蘇花大清水路段岩盤崩！蘇花安趕辦環評　「拚115年發包施工」,,
https://www.ettoday.net/news/20230114/2422910.htm,明天海象差！蘇花海上接駁僅1航班開航　台鐵接力專列運送,,
https://www.ettoday.net/news/20230114/2422904.htm,蘇花公路最新搶修畫面曝！蜘蛛人吊掛施工　明下午5時搶通,,
https://www.ettoday.net/news/20230113/2422583.htm,蘇花公路1／15搶通！台鐵火力支援加開42列車　「搭載率5成滿」,,
https://www.ettoday.net/news/20230113/2422463.htm,蘇花公路中斷！海上接駁「331人、169輛車」　交長要求增人力處理,,
https://www.ettoday.net/news/20230113/2422328.htm,畢業視察？赴蘇花公路親督搶修　交長：若有好的接班人由他接棒,,
https://www.ettoday.net/news/20230113/2422247.htm,遭轟沒臉見花東人！交長：馬政府只做蘇花改　蔡上任推動蘇花安,,
https://www.ettoday.net/news/20230113/2422183.htm,大清水坍塌阻斷！替代道路+海運接駁全攻略　預估1／15傍晚搶通,,
https://finance.ettoday.net/news/2421901,蘇花公路坍方道路阻斷　航港局急調1.8萬噸台北快輪支援貨運,,
https://www.ettoday.net/news/20230112/2421825.htm,蘇花公路1／15搶通！春節擬採「戒護通行」　有落石就管制行車,,
https://star.ettoday.net/news/2421786,馬修連恩出發台東開唱　半路竟遇「蘇花隧道坍方」！,,
https://www.ettoday.net/news/20230112/2421737.htm,台9線大清水段崩塌！蘇花安緩不濟急　專家示警「還有更危險路段」,,
https://www.ettoday.net/news/20230112/2421677.htm,觸目驚心！蘇花最新空拍畫面曝　「比怪手大」巨岩百公尺砸毀隧道,,
https://www.ettoday.net/news/20230112/2421706.htm,蘇花公路一年5起坍方中斷！蘇花安通車還要10年　學者籲增監測系統,,
https://travel.ettoday.net/article/2421564.htm,蘇花公路坍方！業者曝花蓮旅宿最新退訂情況：週末影響上看5成,,
https://www.ettoday.net/news/20230112/2421569.htm,蘇花路斷！一圖秒懂最新替代路線　中橫限白天走「北花4小時」,,
https://www.ettoday.net/news/20230112/2421540.htm,蘇花坍方物資送不到台東！星巴克2分店急公告：部分餐點停止供應,,
https://www.ettoday.net/news/20230112/2421520.htm,蘇花公路坍方交通阻斷　農糧署：即日起啟動運費補助措施,,
https://www.ettoday.net/news/20230112/2421457.htm,大清水隧道坍方！花蓮啟動農產品轉運補助　台鐵同步啓動疏運,,
https://www.ettoday.net/news/20230112/2421448.htm,蘇花公路恐怖崩塌2原因曝！納蘇花安設9.7公里長隧道　121年底完工,,
https://www.ettoday.net/news/20230112/2421420.htm,最新空拍畫面曝！蘇花坍方「恐怖巨石砸隧道」　力拚4天搶通,,
https://www.ettoday.net/news/20230112/2421387.htm,蘇花中斷！陸海空4計劃「中橫白天開放」　花北走南迴要8小時,,
https://www.ettoday.net/news/20230112/2421389.htm,蘇花公路坍方　今晚7時起合富快輪「開航花蓮－蘇澳港」,,
https://www.ettoday.net/news/20230112/2421310.htm,蘇花公路還要中斷4天！台鐵疏運計畫出爐　「加開42列區間快」,,
https://www.ettoday.net/news/20230112/2421270.htm,蘇花公路崩塌中斷！交部啟動海陸3大計畫　「台鐵每天加開12班次」,,
https://www.ettoday.net/news/20230112/2421246.htm,現場畫面曝！蘇花公路恐怖坍方山壁禿一片　巨石封路怪手搶修中,,
https://www.ettoday.net/news/20230112/2421245.htm,岩盤大規模崩塌！壓毀明隧道25m驚悚空拍照曝光　1／15下午5時搶通,,
https://www.ettoday.net/news/20230112/2421221.htm,蘇花公路中斷！一圖看「類環島替代路線」　台鐵加開區間車疏運,,
https://www.ettoday.net/news/20230112/2421166.htm,快訊／蘇花公路驚傳坍方！「恐怖土石」封死大清水隧道　雙向不通,,
https://www.ettoday.net/news/20230106/2416862.htm,蘇花公路台9丁線觀音路段...清晨邊坡坍方阻斷　預計上午搶通,,
https://www.ettoday.net/news/20230104/2415322.htm,宜蘭「測速王」年賺680萬　蘭陽隧道南口測速桿抓5680件違規,,
https://www.ettoday.net/news/20230104/2415265.htm,快訊／宜蘭台9線「砂石車、大貨車對撞」！車流回堵全線封閉中,,
https://www.ettoday.net/news/20221226/2408881.htm,淡大論文遭撤銷！前宜蘭市長江聰淵道歉：尊重審查結果,,
https://www.ettoday.net/news/20221208/2396851.htm,跨年元旦車潮湧現時間曝　省道防23處地雷「蘇花恐連塞12小時」,,
https://www.ettoday.net/news/20221102/2371226.htm,錢存入銀行就沒動過！15年後存款餘額「讓她驚呆了」,,
https://www.ettoday.net/news/20221101/2370996.htm,蘇花公路坍方畫面曝光！空降「石塊巨瀑」15秒　目擊者狂退：糟了,,
https://www.ettoday.net/news/20221031/2369766.htm,雨彈直下！蘇花東澳至南澳邊坡坍方　蘇澳至崇德路段緊急封閉,,
https://www.ettoday.net/news/20221031/2369743.htm,快訊／宜蘭豪雨！蘇花公路坍塌「工程車遭埋」　道路封閉車流回堵,,
https://www.ettoday.net/news/20221029/2368518.htm,奈格像12年前奪38條人命梅姬颱風　專家曝「兩者強弱差異」,,
https://www.ettoday.net/news/20221016/2359529.htm,暴風雨何時停？下波「冰豪雨彈」降剩20°C半台警戒　一周天氣出爐,,
https://www.ettoday.net/news/20221016/2359274.htm,「尼莎」強灌豪大雨　4公路中斷封路「南橫天池向陽段連封4天」,,
https://www.ettoday.net/news/20221016/2359252.htm,7斤石喬直接下刀！食在海味廚房前進定置漁場　生鮮魚片好滋味,,
https://www.ettoday.net/news/20221016/2359213.htm,雨勢「入夜到明天最劇烈」！蘇花公路擬預警封路　「快提早北返」,,
https://www.ettoday.net/news/20221008/2354379.htm,快訊／蘇花公路落石砸車「車頂破大洞」　4人送醫...1人傷勢嚴重,,
https://www.ettoday.net/news/20221007/2354006.htm,宜蘭持續發布豪雨特報　部分學校晚間宣布「停班停課」,,
https://www.ettoday.net/news/20221007/2353951.htm,猛雨狂炸！宜蘭聖母護專成汪洋　學生寸步難行...堆椅子當橋渡水,,
https://www.ettoday.net/news/20221007/2353915.htm,快訊／宜蘭暴雨！舊蘇花公路土石流　武塔至漢本路段緊急封閉,,
https://www.ettoday.net/news/20221007/2353623.htm,港生徒步環島100天！陌生阿姨陪走3km　見證夢想成真一刻也噴淚了,,
https://www.ettoday.net/news/20221005/2352025.htm,國慶出遊！6大魔王省公路易塞時段曝　「收假日北上恐連塞8小時」,,
https://www.ettoday.net/news/20221002/2349185.htm,國慶出遊！20條「大魔王」省公路段曝　「86條國道客運85折」,,
https://www.ettoday.net/news/20220908/2334319.htm,中秋烤肉賞月！6省道「魔王時段」曝　蘇花公路恐連塞12小時,,
https://www.ettoday.net/news/20220903/2330501.htm,軒嵐諾挾猛烈雨勢　9公路警戒！不排除視風雨預警封路,,
https://www.ettoday.net/news/20220902/2329861.htm,軒嵐諾颱風挾雨彈進逼　9公路警戒！不排除預警封路,,
https://www.ettoday.net/news/20220902/2329810.htm,軒嵐諾襲台「交通異動懶人包」！國內7班機取消、8公路將管制,,
https://www.ettoday.net/news/20220827/2325530.htm,因應中秋連假爆發人車潮　花蓮市區及蘇花公路實施重大交管,,
https://www.ettoday.net/news/20220817/2318800.htm,獨／蘇花安最新路線定案曝光！　耗資700億「白牌機車行駛留伏筆」,,
https://www.ettoday.net/news/20220816/2317506.htm,遊覽車蘇花公路失控自撞山壁6死39傷　司機仍判刑1年半,,
https://travel.ettoday.net/article/2303932.htm,票選台灣10大絕美公路！愛心彎道同框蔚藍海、山海T字路超殺快門,,
https://travel.ettoday.net/article/2302148.htm,揪團來去透清涼！東台灣隱密小徑藏碧綠大瀑布　漫遊步行僅15分鐘,,
https://www.ettoday.net/news/20220721/2298911.htm,貼心網友神出「火辣雪乳妹」系列　老司機開團「賞奶環島行程」,,
https://travel.ettoday.net/article/2287598.htm,尚青海鮮＋斷崖上望漁村美景！特搜10處台灣版《海岸村恰恰恰》,,
